ncv_id	ncv_location	ncv_sample_id	target_gene_name	target_gene_id	target_promoter_location	chiapet_factor	chiapet_petcount
HS_chr7_25199824_25199826	chr7:25199324..25200326,.	TCGA-B6-A0IQ	CYCS	3569	chr7:25163237..25164238,-	POLR2A-human	4
HS_chr7_25212695_25212741	chr7:25212195..25213241,.	TCGA-A2-A0EY	CYCS	3569	chr7:25163237..25164238,-	POLR2A-human	2
HS_chr7_26169804_26169907	chr7:26169304..26170407,.	TCGA-A2-A0EY	NFE2L3	58970	chr7:26191618..26192619,+	POLR2A-human	2
HS_chr7_26275647_26275712	chr7:26275147..26276212,.	TCGA-A8-A09X	HNRNPA2B1	58971	chr7:26239696..26240697,-	POLR2A-human	2
HS_chr7_26385730_26385804	chr7:26385230..26386304,.	TCGA-AR-A0TX	HNRNPA2B1	58971	chr7:26239696..26240697,-	POLR2A-human	5
HS_chr7_26275647_26275712	chr7:26275147..26276212,.	TCGA-A8-A09X	HNRNPA2B1_ENST00000354667	94251	chr7:26239696..26240697,-	POLR2A-human	2
HS_chr7_26385730_26385804	chr7:26385230..26386304,.	TCGA-AR-A0TX	HNRNPA2B1_ENST00000354667	94251	chr7:26239696..26240697,-	POLR2A-human	5
HS_chr7_26275647_26275712	chr7:26275147..26276212,.	TCGA-A8-A09X	CBX3	3510	chr7:26242118..26243119,+	POLR2A-human	2
HS_chr7_26385730_26385804	chr7:26385230..26386304,.	TCGA-AR-A0TX	CBX3	3510	chr7:26242118..26243119,+	POLR2A-human	3
HS_chr7_26901358_26901409	chr7:26900858..26901909,.	TCGA-BH-A0E0	HOXA1	58975	chr7:27135030..27136031,-	POLR2A-human	2
HS_chr7_26901358_26901409	chr7:26900858..26901909,.	TCGA-BH-A0E0	HOXA4	58978	chr7:27169851..27170852,-	POLR2A-human	18
HS_chr7_27035659_27035780	chr7:27035159..27036280,.	TCGA-A8-A075	HOXA2	58976	chr7:27141618..27142619,-	POLR2A-human	2
HS_chr7_2902554_2902620	chr7:2902054..2903120,.	TCGA-C8-A12L	GNA12	1035	chr7:2883294..2884295,-	POLR2A-human	11
HS_chr7_30036363_30036447	chr7:30035863..30036947,.	TCGA-B6-A0RU	SCRN1_ENST00000434476	99322	chr7:30029355..30030356,-	POLR2A-human	3
HS_chr7_30451905_30451947	chr7:30451405..30452447,.	TCGA-A2-A0EY	ZNRF2	58997	chr7:30324473..30325474,+	POLR2A-human	5
HS_chr7_32987773_32987808	chr7:32987273..32988308,.	TCGA-BH-A0WA	FKBP9	5102	chr7:32996685..32997686,+	POLR2A-human	10
HS_chr7_32987773_32987808	chr7:32987273..32988308,.	TCGA-BH-A0WA	FKBP9_ENST00000538336	106933	chr7:32996685..32997686,+	POLR2A-human	10
HS_chr7_33003712_33003777	chr7:33003212..33004277,.	TCGA-A2-A0D1	FKBP9	5102	chr7:32996685..32997686,+	POLR2A-human	2
HS_chr7_33003712_33003777	chr7:33003212..33004277,.	TCGA-A2-A0D1	FKBP9_ENST00000538336	106933	chr7:32996685..32997686,+	POLR2A-human	2
HS_chr7_33878189_33878248	chr7:33877689..33878748,.	TCGA-A8-A09I	BMPER	59012	chr7:33944725..33945726,+	POLR2A-human	2
HS_chr7_35731875_35731928	chr7:35731375..35732428,.	TCGA-A8-A07B	SEPT7	94352	chr7:35840319..35841320,+	POLR2A-human	7
HS_chr7_35731875_35731928	chr7:35731375..35732428,.	TCGA-A8-A07B	SEPT7_ENST00000469679	106964	chr7:35840319..35841320,+	POLR2A-human	7
HS_chr7_410846_410959	chr7:410346..411459,.	TCGA-A8-A092	PDGFA	69292	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_410846_410959	chr7:410346..411459,.	TCGA-A8-A092	PDGFA_ENST00000402802	96377	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_44117364_44117450	chr7:44116864..44117950,.	TCGA-AN-A0AT	DBNL	69316	chr7:44083836..44084837,+	POLR2A-human	5
HS_chr7_44117364_44117450	chr7:44116864..44117950,.	TCGA-AN-A0AT	DBNL_ENST00000468694	104621	chr7:44083836..44084837,+	POLR2A-human	5
HS_chr7_44117364_44117450	chr7:44116864..44117950,.	TCGA-AN-A0AT	POLD2	788	chr7:44161151..44162152,-	POLR2A-human	11
HS_chr7_44117364_44117450	chr7:44116864..44117950,.	TCGA-AN-A0AT	POLD2_ENST00000406581	94385	chr7:44161151..44162152,-	POLR2A-human	11
HS_chr7_44176902_44176968	chr7:44176402..44177468,.	TCGA-A8-A094	PPIA	59050	chr7:44835823..44836824,+	POLR2A-human	2
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	GCK_ENST00000395796	104854	chr7:44197212..44198213,-	POLR2A-human	2
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	GCK	3762	chr7:44198218..44199219,-	POLR2A-human	2
HS_chr7_44234037_44234078	chr7:44233537..44234578,.	TCGA-BH-A18U	YKT6	59045	chr7:44240234..44241235,+	POLR2A-human	4
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	NUDCD3	74377	chr7:44529698..44530699,-	POLR2A-human	6
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	TMED4	59049	chr7:44621304..44622305,-	POLR2A-human	18
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	PPIA	59050	chr7:44835823..44836824,+	POLR2A-human	7
HS_chr7_44611946_44612007	chr7:44611446..44612507,.	TCGA-A8-A075	H2AFV	59051	chr7:44887069..44888070,-	POLR2A-human	3
HS_chr7_44750795_44750850	chr7:44750295..44751350,.	TCGA-A2-A0D2	ZMIZ2	75576	chr7:44795348..44796349,+	POLR2A-human	2
HS_chr7_45940393_45940446	chr7:45939893..45940946,.	TCGA-A2-A04P	IGFBP1	59056	chr7:45927751..45928752,+	POLR2A-human	3
HS_chr7_4744658_4744787	chr7:4744158..4745287,.	TCGA-E2-A15H	FOXK1	69301	chr7:4721439..4722440,+	POLR2A-human	6
HS_chr7_480278_480282	chr7:479778..480782,.	TCGA-B6-A0I6	PDGFA	69292	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_480278_480282	chr7:479778..480782,.	TCGA-B6-A0I6	PDGFA_ENST00000402802	96377	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_525832_525918	chr7:525332..526418,.	TCGA-AO-A0J6	PDGFA	69292	chr7:558137..559138,-	POLR2A-human	4
HS_chr7_525832_525918	chr7:525332..526418,.	TCGA-AO-A0J6	PDGFA_ENST00000402802	96377	chr7:558137..559138,-	POLR2A-human	4
HS_chr7_525832_525918	chr7:525332..526418,.	TCGA-GM-A2DF	PDGFA	69292	chr7:558137..559138,-	POLR2A-human	4
HS_chr7_525832_525918	chr7:525332..526418,.	TCGA-GM-A2DF	PDGFA_ENST00000402802	96377	chr7:558137..559138,-	POLR2A-human	4
HS_chr7_5404201_5404228	chr7:5403701..5404728,.	TCGA-B6-A0IQ	Q96K91_HUMAN	78948	chr7:5413578..5414579,-	POLR2A-human	2
HS_chr7_5404201_5404228	chr7:5403701..5404728,.	TCGA-B6-A0IQ	TNRC18_ENST00000399537	90682	chr7:5460376..5461377,-	POLR2A-human	7
HS_chr7_5404201_5404228	chr7:5403701..5404728,.	TCGA-B6-A0IQ	TNRC18_ENST00000430969	92760	chr7:5460376..5461377,-	POLR2A-human	7
HS_chr7_5404201_5404228	chr7:5403701..5404728,.	TCGA-B6-A0IQ	ENSG00000234432	106393	chr7:5467378..5468379,-	POLR2A-human	7
HS_chr7_5521578_5521629	chr7:5521078..5522129,.	TCGA-AO-A03N	ENSG00000234432	106393	chr7:5467378..5468379,-	POLR2A-human	4
HS_chr7_55349201_55349274	chr7:55348701..55349774,.	TCGA-A2-A04T	LANCL2	59065	chr7:55433218..55434219,+	POLR2A-human	7
HS_chr7_5560472_5560497	chr7:5559972..5560997,.	TCGA-AN-A0AT	FSCN1	58920	chr7:5632067..5633068,+	POLR2A-human	2
HS_chr7_612219_612242	chr7:611719..612742,.	TCGA-C8-A12Q	PDGFA	69292	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_612219_612242	chr7:611719..612742,.	TCGA-C8-A12Q	PDGFA_ENST00000402802	96377	chr7:558137..559138,-	POLR2A-human	2
HS_chr7_6052685_6052703	chr7:6052185..6053203,.	TCGA-B6-A0I6	EIF2AK1	211	chr7:6098213..6099214,-	POLR2A-human	2
HS_chr7_6550074_6550148	chr7:6549574..6550648,.	TCGA-A8-A08L	ENSG00000269781	106346	chr7:6523135..6524136,+	POLR2A-human	2
HS_chr7_6550074_6550148	chr7:6549574..6550648,.	TCGA-A8-A08L	KDELR2	58927	chr7:6523187..6524188,-	POLR2A-human	2
HS_chr7_6550074_6550148	chr7:6549574..6550648,.	TCGA-A8-A08L	KDELR2_ENST00000490996	96128	chr7:6523187..6524188,-	POLR2A-human	2
HS_chr7_73924284_73924401	chr7:73923784..73924901,.	TCGA-A7-A0CE	ASL	59076	chr7:65540568..65541569,+	POLR2A-human	2
HS_chr7_73024179_73024204	chr7:73023679..73024704,.	TCGA-AO-A0J2	DNAJC30	59096	chr7:73097252..73098253,-	POLR2A-human	5
HS_chr7_73024179_73024204	chr7:73023679..73024704,.	TCGA-AO-A0J2	WBSCR22	59097	chr7:73097455..73098456,+	POLR2A-human	5
HS_chr7_73024179_73024204	chr7:73023679..73024704,.	TCGA-AO-A0J2	WBSCR22_ENST00000423166	101219	chr7:73097483..73098484,+	POLR2A-human	5
HS_chr7_73111083_73111143	chr7:73110583..73111643,.	TCGA-A2-A0CM	CLDN4	59100	chr7:73245031..73246032,+	POLR2A-human	2
HS_chr7_73121348_73121391	chr7:73120848..73121891,.	TCGA-AR-A0TX	ABHD11	59098	chr7:73152626..73153627,-	POLR2A-human	2
HS_chr7_73121348_73121391	chr7:73120848..73121891,.	TCGA-AR-A0TX	CLDN4	59100	chr7:73245031..73246032,+	POLR2A-human	3
HS_chr7_73173493_73173525	chr7:73172993..73174025,.	TCGA-A8-A094	CLDN3	59099	chr7:73183878..73184879,-	POLR2A-human	14
HS_chr7_73196502_73196525	chr7:73196002..73197025,.	TCGA-A8-A08L	CLDN4	59100	chr7:73245031..73246032,+	POLR2A-human	3
HS_chr7_73304975_73304980	chr7:73304475..73305480,.	TCGA-B6-A0I6	CLDN4	59100	chr7:73245031..73246032,+	POLR2A-human	4
HS_chr7_7685567_7685589	chr7:7685067..7686089,.	TCGA-A8-A07I	RPA3	58932	chr7:7679548..7680549,-	POLR2A-human	2
HS_chr7_77090828_77090891	chr7:77090328..77091391,.	TCGA-AO-A0J2	PTPN12	2822	chr7:77166363..77167364,+	POLR2A-human	4
HS_chr7_77196535_77196569	chr7:77196035..77197069,.	TCGA-A8-A09I	PTPN12	2822	chr7:77166363..77167364,+	POLR2A-human	2
HS_chr7_7956567_7956627	chr7:7956067..7957127,.	TCGA-AR-A0TX	GLCCI1	69306	chr7:8008481..8009482,+	POLR2A-human	25
HS_chr7_8229011_8229077	chr7:8228511..8229577,.	TCGA-B6-A0I6	GLCCI1	69306	chr7:8008481..8009482,+	POLR2A-human	2
HS_chr7_80960236_80960304	chr7:80959736..80960804,.	TCGA-A2-A0EY	SEMA3C	59125	chr7:80545596..80546597,-	POLR2A-human	2
HS_chr7_1183691_1183750	chr7:1183191..1184250,.	TCGA-AO-A03N	SUN1_ENST00000456758	101293	chr7:855027..856028,+	POLR2A-human	2
HS_chr7_868956_868994	chr7:868456..869494,.	TCGA-B6-A0RT	SUN1_ENST00000456758	101293	chr7:855027..856028,+	POLR2A-human	6
HS_chr7_1183691_1183750	chr7:1183191..1184250,.	TCGA-AO-A03N	SUN1_ENST00000457378	99335	chr7:856593..857594,+	POLR2A-human	2
HS_chr7_868956_868994	chr7:868456..869494,.	TCGA-B6-A0RT	SUN1_ENST00000457378	99335	chr7:856593..857594,+	POLR2A-human	6
HS_chr7_86544145_86544192	chr7:86543645..86544692,.	TCGA-B6-A0RE	C7orf23	59131	chr7:86848318..86849319,-	POLR2A-human	2
HS_chr7_86942362_86942496	chr7:86941862..86942996,.	TCGA-AO-A03N	TP53TG1	4309	chr7:86974193..86975194,-	POLR2A-human	67
HS_chr7_86942362_86942496	chr7:86941862..86942996,.	TCGA-AO-A03N	CROT	59132	chr7:86977884..86978885,+	POLR2A-human	67
HS_chr7_87056960_87056982	chr7:87056460..87057482,.	TCGA-B6-A0IQ	TP53TG1	4309	chr7:86974193..86975194,-	POLR2A-human	2
HS_chr7_90717461_90717540	chr7:90716961..90718040,.	TCGA-A8-A09I	FZD1	5109	chr7:90893695..90894696,+	POLR2A-human	7
HS_chr7_1211247_1211345	chr7:1210747..1211845,.	TCGA-A2-A0YG	GET4	58899	chr7:915782..916783,+	POLR2A-human	2
HS_chr7_1211247_1211345	chr7:1210747..1211845,.	TCGA-AO-A0J6	GET4	58899	chr7:915782..916783,+	POLR2A-human	2
HS_chr7_1211247_1211345	chr7:1210747..1211845,.	TCGA-E2-A15H	GET4	58899	chr7:915782..916783,+	POLR2A-human	2
HS_chr7_91755403_91755477	chr7:91754903..91755977,.	TCGA-A2-A0D2	CYP51A1	59148	chr7:91763177..91764178,-	POLR2A-human	5
HS_chr7_92017542_92017584	chr7:92017042..92018084,.	TCGA-AO-A03N	GATAD1	59150	chr7:92076543..92077544,+	POLR2A-human	2
HS_chr7_92683951_92684022	chr7:92683451..92684522,.	TCGA-A8-A094	CDK6	104	chr7:92462136..92463137,-	POLR2A-human	4
HS_chr7_92851120_92851186	chr7:92850620..92851686,.	TCGA-AR-A0TX	CCDC132	59155	chr7:92861280..92862281,+	POLR2A-human	2
HS_chr7_92851120_92851186	chr7:92850620..92851686,.	TCGA-AR-A0TX	CCDC132_ENST00000305866	90591	chr7:92861280..92862281,+	POLR2A-human	2
HS_chr7_95937280_95937323	chr7:95936780..95937823,.	TCGA-BH-A18U	SLC25A13	59169	chr7:95950767..95951768,-	POLR2A-human	11
HS_chr7_96041361_96041389	chr7:96040861..96041889,.	TCGA-AO-A0J2	SLC25A13	59169	chr7:95950767..95951768,-	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	PDAP1	59184	chr7:99005670..99006671,-	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	CPSF4	59186	chr7:99036205..99037206,+	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	TRIM4	5409	chr7:99516523..99517524,-	POLR2A-human	5
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	TRIM4_ENST00000354241	105523	chr7:99516523..99517524,-	POLR2A-human	5
HS_chr7_99611877_99611954	chr7:99611377..99612454,.	TCGA-AR-A0TX	COPS6	3542	chr7:99686113..99687114,+	POLR2A-human	2
HS_chr7_99611877_99611954	chr7:99611377..99612454,.	TCGA-E2-A15H	COPS6	3542	chr7:99686113..99687114,+	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	MEPCE	59209	chr7:100027141..100028142,+	POLR2A-human	9
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	PCOLCE	59215	chr7:100199579..100200580,+	POLR2A-human	3
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	SRRT	69366	chr7:100472711..100473712,+	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	VGF	59226	chr7:100807623..100808624,-	POLR2A-human	2
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	C7orf59	69361	chr7:99746095..99747096,+	POLR2A-human	3
HS_chr7_99698802_99698823	chr7:99698302..99699323,.	TCGA-A8-A08L	C7orf43	59204	chr7:99755621..99756622,-	POLR2A-human	10
HS_chr7_99996711_99996760	chr7:99996211..99997260,.	TCGA-BH-A0B3	MEPCE	59209	chr7:100027141..100028142,+	POLR2A-human	3
HS_chr8_100056674_100056736	chr8:100056174..100057236,.	TCGA-B6-A0IJ	VPS13B	2870	chr8:100025516..100026517,+	POLR2A-human	5
HS_chr8_100056674_100056736	chr8:100056174..100057236,.	TCGA-B6-A0IJ	VPS13B_ENST00000355155	107094	chr8:100025516..100026517,+	POLR2A-human	5
HS_chr8_100056674_100056736	chr8:100056174..100057236,.	TCGA-B6-A0IJ	VPS13B_ENST00000357162	94393	chr8:100025516..100026517,+	POLR2A-human	5
HS_chr8_100056674_100056736	chr8:100056174..100057236,.	TCGA-B6-A0IJ	VPS13B_ENST00000441350	106062	chr8:100025516..100026517,+	POLR2A-human	5
HS_chr8_101040480_101040520	chr8:101039980..101041020,.	TCGA-A8-A094	COX6C	6903	chr8:100903748..100904749,-	POLR2A-human	2
HS_chr8_101041943_101041954	chr8:101041443..101042454,.	TCGA-AO-A0J2	COX6C	6903	chr8:100903748..100904749,-	POLR2A-human	2
HS_chr8_101040480_101040520	chr8:101039980..101041020,.	TCGA-A8-A094	COX6C_ENST00000520468	92783	chr8:100903748..100904749,-	POLR2A-human	2
HS_chr8_101041943_101041954	chr8:101041443..101042454,.	TCGA-AO-A0J2	COX6C_ENST00000520468	92783	chr8:100903748..100904749,-	POLR2A-human	2
HS_chr8_101768553_101768575	chr8:101768053..101769075,.	TCGA-A2-A0EY	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	3
HS_chr8_101811904_101811918	chr8:101811404..101812418,.	TCGA-BH-A0WA	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	6
HS_chr8_101817784_101817838	chr8:101817284..101818338,.	TCGA-A8-A08L	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	50
HS_chr8_101821567_101821583	chr8:101821067..101822083,.	TCGA-A8-A08L	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	50
HS_chr8_101857140_101857179	chr8:101856640..101857679,.	TCGA-A8-A09I	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	3
HS_chr8_101857952_101858014	chr8:101857452..101858514,.	TCGA-B6-A0RE	PABPC1	59700	chr8:101733310..101734311,-	POLR2A-human	3
HS_chr8_101857952_101858014	chr8:101857452..101858514,.	TCGA-B6-A0RE	YWHAZ	5483	chr8:101960616..101961617,-	POLR2A-human	14
HS_chr8_102099184_102099235	chr8:102098684..102099735,.	TCGA-A8-A094	YWHAZ	5483	chr8:101960616..101961617,-	POLR2A-human	41
HS_chr8_102365111_102365141	chr8:102364611..102365641,.	TCGA-E2-A14P	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	493
HS_chr8_102653587_102653666	chr8:102653087..102654166,.	TCGA-A8-A09X	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	5
HS_chr8_102657590_102657633	chr8:102657090..102658133,.	TCGA-A2-A04T	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	3
HS_chr8_102657951_102658005	chr8:102657451..102658505,.	TCGA-E2-A15E	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	3
HS_chr8_103194852_103194903	chr8:103194352..103195403,.	TCGA-A8-A075	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	2
HS_chr8_103196262_103196292	chr8:103195762..103196792,.	TCGA-A2-A0D2	GRHL2	69486	chr8:102504497..102505498,+	POLR2A-human	2
HS_chr8_102720129_102720145	chr8:102719629..102720645,.	TCGA-A8-A075	NCALD	59703	chr8:102731356..102732357,-	POLR2A-human	2
HS_chr8_102720129_102720145	chr8:102719629..102720645,.	TCGA-GM-A2DF	NCALD	59703	chr8:102731356..102732357,-	POLR2A-human	2
HS_chr8_103589564_103589610	chr8:103589064..103590110,.	TCGA-A2-A04X	RRM2B	844	chr8:103250601..103251602,-	POLR2A-human	2
HS_chr8_103345423_103345447	chr8:103344923..103345947,.	TCGA-A2-A04T	UBR5	3669	chr8:103423961..103424962,-	POLR2A-human	8
HS_chr8_103589564_103589610	chr8:103589064..103590110,.	TCGA-A2-A04X	KLF10	5156	chr8:103667328..103668329,-	POLR2A-human	9
HS_chr8_103720153_103720165	chr8:103719653..103720665,.	TCGA-GM-A2DF	KLF10	5156	chr8:103667328..103668329,-	POLR2A-human	3
HS_chr8_103727331_103727447	chr8:103726831..103727947,.	TCGA-A2-A0EY	KLF10	5156	chr8:103667328..103668329,-	POLR2A-human	7
HS_chr8_103743394_103743479	chr8:103742894..103743979,.	TCGA-BH-A18U	KLF10	5156	chr8:103667328..103668329,-	POLR2A-human	19
HS_chr8_105566097_105566200	chr8:105565597..105566700,.	TCGA-A8-A075	LRP12	59714	chr8:105600624..105601625,-	POLR2A-human	4
HS_chr8_105617626_105617717	chr8:105617126..105618217,.	TCGA-B6-A0RE	LRP12	59714	chr8:105600624..105601625,-	POLR2A-human	2
HS_chr8_107684783_107684818	chr8:107684283..107685318,.	TCGA-AO-A0J2	OXR1_ENST00000312046	99892	chr8:107669714..107670715,+	POLR2A-human	3
HS_chr8_109219465_109219558	chr8:109218965..109220058,.	TCGA-C8-A12L	EIF3E	7067	chr8:109260430..109261431,-	POLR2A-human	4
HS_chr8_109623377_109623435	chr8:109622877..109623935,.	TCGA-A2-A0D0	TTC35	59720	chr8:109455387..109456388,+	POLR2A-human	2
HS_chr8_110986390_110986469	chr8:110985890..110986969,.	TCGA-A8-A09I	NUDCD1	5757	chr8:110345738..110346739,-	POLR2A-human	4
HS_chr8_110986390_110986469	chr8:110985890..110986969,.	TCGA-A8-A09I	ENY2	5695	chr8:110346197..110347198,+	POLR2A-human	4
HS_chr8_117768029_117768144	chr8:117767529..117768644,.	TCGA-C8-A12Q	UTP23	5656	chr8:117778342..117779343,+	POLR2A-human	15
HS_chr8_117768029_117768144	chr8:117767529..117768644,.	TCGA-C8-A12Q	UTP23_ENST00000357148	93409	chr8:117778342..117779343,+	POLR2A-human	15
HS_chr8_119012910_119012951	chr8:119012410..119013451,.	TCGA-A2-A0D1	EXT1	5696	chr8:119122784..119123785,-	POLR2A-human	3
HS_chr8_119135202_119135269	chr8:119134702..119135769,.	TCGA-AR-A0TX	EXT1	5696	chr8:119122784..119123785,-	POLR2A-human	9
HS_chr8_124090453_124090556	chr8:124089953..124091056,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	9
HS_chr8_124090835_124090875	chr8:124090335..124091375,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	14
HS_chr8_124091605_124091675	chr8:124091105..124092175,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	8
HS_chr8_124091804_124091832	chr8:124091304..124092332,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	8
HS_chr8_124093189_124093235	chr8:124092689..124093735,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	8
HS_chr8_124093810_124093822	chr8:124093310..124094322,.	TCGA-A8-A08B	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	8
HS_chr8_124169541_124169559	chr8:124169041..124170059,.	TCGA-AQ-A04J	WDR67	5797	chr8:124084509..124085510,+	POLR2A-human	3
HS_chr8_124169541_124169559	chr8:124169041..124170059,.	TCGA-AQ-A04J	FAM83A	5699	chr8:124194596..124195597,+	POLR2A-human	7
HS_chr8_124169541_124169559	chr8:124169041..124170059,.	TCGA-AQ-A04J	FAM83A_ENST00000536633	99935	chr8:124194596..124195597,+	POLR2A-human	7
HS_chr8_124169541_124169559	chr8:124169041..124170059,.	TCGA-AQ-A04J	FAM83A_ENST00000546351	101338	chr8:124194596..124195597,+	POLR2A-human	7
HS_chr8_124169541_124169559	chr8:124169041..124170059,.	TCGA-AQ-A04J	C8orf76	5657	chr8:124253085..124254086,-	POLR2A-human	3
HS_chr8_124202571_124202650	chr8:124202071..124203150,.	TCGA-B6-A0IJ	FAM83A	5699	chr8:124194596..124195597,+	POLR2A-human	5
HS_chr8_124202571_124202650	chr8:124202071..124203150,.	TCGA-B6-A0IJ	FAM83A_ENST00000536633	99935	chr8:124194596..124195597,+	POLR2A-human	5
HS_chr8_124202571_124202650	chr8:124202071..124203150,.	TCGA-B6-A0IJ	FAM83A_ENST00000546351	101338	chr8:124194596..124195597,+	POLR2A-human	5
HS_chr8_124578282_124578339	chr8:124577782..124578839,.	TCGA-A2-A04P	FBXO32	2887	chr8:124552753..124553754,-	POLR2A-human	16
HS_chr8_124677976_124678056	chr8:124677476..124678556,.	TCGA-A8-A09X	FBXO32	2887	chr8:124552753..124553754,-	POLR2A-human	3
HS_chr8_124578282_124578339	chr8:124577782..124578839,.	TCGA-A2-A04P	FAM91A1	74390	chr8:124780442..124781443,+	POLR2A-human	3
HS_chr8_124677976_124678056	chr8:124677476..124678556,.	TCGA-A8-A09X	KLHL38	75652	chr8:124664665..124665666,-	POLR2A-human	2
HS_chr8_125452798_125452821	chr8:125452298..125453321,.	TCGA-A8-A075	FAM91A1	74390	chr8:124780442..124781443,+	POLR2A-human	10
HS_chr8_125211179_125211231	chr8:125210679..125211731,.	TCGA-GM-A2DF	TMEM65	59753	chr8:125383897..125384898,-	POLR2A-human	13
HS_chr8_125212539_125212595	chr8:125212039..125213095,.	TCGA-A2-A04X	TMEM65	59753	chr8:125383897..125384898,-	POLR2A-human	13
HS_chr8_125212539_125212595	chr8:125212039..125213095,.	TCGA-B6-A0I2	TMEM65	59753	chr8:125383897..125384898,-	POLR2A-human	13
HS_chr8_125238523_125238547	chr8:125238023..125239047,.	TCGA-A8-A094	TMEM65	59753	chr8:125383897..125384898,-	POLR2A-human	2
HS_chr8_125262681_125262735	chr8:125262181..125263235,.	TCGA-A8-A09I	TMEM65	59753	chr8:125383897..125384898,-	POLR2A-human	8
HS_chr8_125465364_125465498	chr8:125464864..125465998,.	TCGA-A8-A08L	RNF139	4194	chr8:125486850..125487851,+	POLR2A-human	41
HS_chr8_125465364_125465498	chr8:125464864..125465998,.	TCGA-A8-A08L	TATDN1	59756	chr8:125550786..125551787,-	POLR2A-human	14
HS_chr8_125465364_125465498	chr8:125464864..125465998,.	TCGA-A8-A08L	NDUFB9	59757	chr8:125550927..125551928,+	POLR2A-human	14
HS_chr8_125629335_125629365	chr8:125628835..125629865,.	TCGA-A2-A0EY	MTSS1	59758	chr8:125739695..125740696,-	POLR2A-human	2
HS_chr8_125629335_125629365	chr8:125628835..125629865,.	TCGA-A2-A0EY	MTSS1_ENST00000378017	105824	chr8:125739695..125740696,-	POLR2A-human	2
HS_chr8_125758855_125758929	chr8:125758355..125759429,.	TCGA-AO-A03N	MTSS1	59758	chr8:125739695..125740696,-	POLR2A-human	3
HS_chr8_125861647_125861668	chr8:125861147..125862168,.	TCGA-E2-A14P	MTSS1	59758	chr8:125739695..125740696,-	POLR2A-human	27
HS_chr8_125758855_125758929	chr8:125758355..125759429,.	TCGA-AO-A03N	MTSS1_ENST00000378017	105824	chr8:125739695..125740696,-	POLR2A-human	3
HS_chr8_125861647_125861668	chr8:125861147..125862168,.	TCGA-E2-A14P	MTSS1_ENST00000378017	105824	chr8:125739695..125740696,-	POLR2A-human	27
